PROFILE_ID,MONTH_BALANCE,BEGINNING_TOTAL_HOLDINGS_GBP,END_TOTAL_HOLDINGS_GBP,BEGINNING_EQUITY_GBP,END_EQUITY_GBP,BEGINNING_INTEREST_GBP,END_INTEREST_GBP
36361576,2023-05-01,0,0,,,,
36715261,2023-02-01,,"764,53",,,,
36189444,2023-04-01,20,20,,,,
37452710,2023-04-01,0,0,,,,
36088977,2023-05-01,"153,16","19,1",,,,
38901956,2023-04-01,,0,,,,
35861572,2023-01-01,,"422,64",,,,
38878280,2023-06-01,"281,02","502,91",,,,
38913695,2023-05-01,0,0,,,,
38162435,2023-03-01,,0,,,,
35372788,2023-03-01,0,0,,,,
37410233,2023-05-01,20,20,,,,
36891513,2023-03-01,0,0,,,,
36928201,2023-04-01,40,40,,,,
38562357,2023-06-01,0,0,,,,
36438648,2023-04-01,0,0,,,,
35746707,2023-01-01,,0,,,,
40720916,2023-06-01,,0,,,,
35757859,2023-06-01,"327,84","76,29",,,,
38521295,2023-06-01,"7758,12","7028,77",,,,
37287486,2023-06-01,"106,01","451,89",,,,
38225628,2023-06-01,"2,8","15,46",,,,
36949850,2023-06-01,450,"207,97",,,,
40799161,2023-06-01,,853,,,,
39820492,2023-06-01,0,0,,,,
38170955,2023-06-01,0,0,,,,
35805939,2023-03-01,20,20,,,,
35552776,2023-02-01,20,20,,,,
36193663,2023-04-01,0,0,,,,
35965844,2023-02-01,"408,13","103,34",,,,
37754552,2023-03-01,,0,,,,
39518188,2023-05-01,,"15,69",,,,
36771956,2023-04-01,0,0,,,,
39380396,2023-06-01,0,0,,,,
35491762,2023-06-01,"0,06","0,06",,,,
35930937,2023-03-01,20,20,,,,
37743802,2023-05-01,0,0,,,,
38036301,2023-03-01,,30,,,,
39301386,2023-05-01,0,"3,62",,,,
37375002,2023-04-01,"12,99","12,99",,,,
36316671,2023-02-01,0,0,,,,
36762430,2023-04-01,"1152,96","0,06",,,,
39841042,2023-06-01,0,"894,76",,,,
36279743,2023-06-01,40,40,,,,
40095173,2023-05-01,,0,,,,
37991031,2023-03-01,,75,,,,
40279878,2023-05-01,,0,,,,
37045519,2023-05-01,0,0,,,,
40718412,2023-06-01,,"0,07",,,,
39612387,2023-06-01,"12,89","12,92",,,,
35783549,2023-06-01,0,0,,,,
39170272,2023-06-01,0,0,,,,
35557797,2023-06-01,"450,25","11,47",,,,
39510179,2023-06-01,"112,41","112,66",,,,
37772425,2023-06-01,750,"681,71",,,,
37092142,2023-06-01,0,0,,,,
41176590,2023-06-01,,2,,,,
36613840,2023-06-01,"741,6","741,34",,,,
37387417,2023-03-01,,"6,54",,,,
37668133,2023-05-01,0,0,,,,
35990112,2023-05-01,"252,62","247,52",,,,
37979072,2023-03-01,,"0,47",,,,
38281762,2023-04-01,22,"0,09",,,,
39731501,2023-06-01,"3,52","3,67","3,52","3,67",,
35931754,2023-06-01,20,20,,,,
40427245,2023-06-01,"19,86","7,54",,,,
36321474,2023-03-01,11,11,,,,
36219530,2023-03-01,0,36,,,,
36975834,2023-03-01,"29,96","57,26",,,,
38929017,2023-05-01,"76,94","53,52",,,,
39652414,2023-06-01,"1052,05","1754,94",,,,
35481864,2023-03-01,"2,24","2,36",,,,
38410069,2023-06-01,20,20,,,,
37161002,2023-02-01,,0,,,,
37979606,2023-04-01,0,0,,,,
36500463,2023-04-01,0,0,,,,
37331080,2023-06-01,0,0,,,,
36213398,2023-06-01,"0,71","0,71",,,,
40389936,2023-05-01,,0,,,,
35611038,2023-01-01,,"3736,53",,,,
37624676,2023-05-01,"25761,5","40977,27",,,,
39582664,2023-06-01,"223,53","536,58",,,,
36922578,2023-05-01,"484,12","484,12",,,,
38856272,2023-06-01,0,0,,,,
38418623,2023-06-01,"0,13","0,13",,,,
41005054,2023-06-01,,0,,,,
37575070,2023-06-01,"2015,1","2022,42",,,"2015,1","2022,42"
37540420,2023-06-01,"2286,09","6572,76",,,"2286,09","6572,76"
40320332,2023-06-01,"7,12","18,71",,,,
37101438,2023-05-01,"0,8","0,8",,,,
38678273,2023-05-01,"20,03","20,33","20,03","20,33",,
35754327,2023-01-01,,"0,05",,,,
36229864,2023-05-01,,"1,04",,,,
36669566,2023-03-01,,0,,,,
38450288,2023-05-01,"995,38","1255,51",,,,
36771956,2023-06-01,0,0,,,,
36276911,2023-04-01,,"79,33",,,,
40855346,2023-06-01,,"311,9",,,,
37146941,2023-03-01,20,20,,,,
35796793,2023-05-01,"15,91","160,46",,,,
36263703,2023-06-01,0,0,,,,
38762326,2023-06-01,"2,64","2,64",,,,
35808570,2023-06-01,"710,32","710,32",,,,
37196951,2023-06-01,"23,33","23,33",,,,
39271163,2023-04-01,,20,,,,
35477417,2023-03-01,0,0,,,,
36293002,2023-04-01,0,0,,,,
37822301,2023-04-01,"0,07","0,07",,,,
35550103,2023-01-01,,"117,5",,,,
37060962,2023-03-01,0,0,,,,
35922045,2023-02-01,10,10,,,,
37171392,2023-02-01,,0,,,,
36324804,2023-05-01,2,0,,,,
37001261,2023-02-01,,"16,78",,,,
38040074,2023-06-01,"0,84","0,84",,,,
38987743,2023-06-01,"40,83","40,83",,,,
36327887,2023-04-01,0,0,,,,
35628395,2023-04-01,"0,17","193,34",,,,
37799635,2023-06-01,"0,49","0,49",,,,
36641737,2023-06-01,0,0,,,,
39133073,2023-06-01,0,200,,,,
40355795,2023-06-01,"21,72","6,99",,,,
35659808,2023-06-01,"43,34","43,32",,,,
36476601,2023-04-01,0,0,,,,
37140530,2023-06-01,10,10,,,,
39112476,2023-05-01,,0,,,,
36165403,2023-04-01,0,0,,,,
36282827,2023-03-01,0,0,,,,
38581251,2023-04-01,,"63,55",,,,
36863408,2023-03-01,0,0,,,,
36538405,2023-03-01,0,3,,,,
35454844,2023-03-01,"18,89","227,14",,,,
38028020,2023-03-01,,0,,,,
36477230,2023-02-01,,"1,82",,,,
35783549,2023-01-01,,"7,56",,,,
38501139,2023-05-01,"3,92","0,5",,,,
38901314,2023-04-01,,"43,84",,,,
35416984,2023-05-01,"108,12",0,,,,
36979054,2023-02-01,,0,,,,
37014060,2023-02-01,,20,,,,
36198713,2023-05-01,"0,37","1650,37",,,,
36340057,2023-04-01,"15,56","15,25",,,,
38981854,2023-06-01,"11,17","2811,38",,,,
39308125,2023-05-01,20,"185,85",,,,
35831801,2023-06-01,"1094,38","1098,54",,,"1094,38","1098,54"
36296243,2023-02-01,20,10,,,,
36435424,2023-02-01,,0,,,,
36975751,2023-06-01,0,0,,,,
38055897,2023-03-01,,0,,,,
39541503,2023-06-01,20,"11,39",,,,
41206282,2023-06-01,,0,,,,
36881562,2023-06-01,"47,99","666,19",,,,
35380629,2023-02-01,"865,46","1503,56",,,,
37393096,2023-03-01,,13,,,,
36596871,2023-06-01,"8,73","8,67",,,,
36580582,2023-06-01,0,0,,,,
37347132,2023-06-01,0,0,,,,
36922320,2023-03-01,0,0,,,,
40042307,2023-06-01,1,1,,,,
40184143,2023-06-01,100,"2729,96",,,,
35789283,2023-06-01,0,0,,,,
38466911,2023-06-01,"1,59","328,15",,,,
37873940,2023-03-01,,0,,,,
35655371,2023-06-01,"1,74","1,74",,,,
37178934,2023-04-01,0,0,,,,
39070072,2023-05-01,13,"16844,8",,,,
38677427,2023-06-01,0,0,,,,
40081714,2023-06-01,0,"43,27",,,,
39558529,2023-06-01,"890,68",3,,,,
37088551,2023-06-01,0,0,,,,
36583384,2023-05-01,"117,81","9,08",,,,
37368090,2023-04-01,20,20,,,,
38419146,2023-04-01,,"159,78",,,,
36648971,2023-06-01,"57,16","14,44",,,,
40638091,2023-06-01,,"4,61",,,,
35946405,2023-06-01,0,0,,,,
39877963,2023-06-01,13,13,,,,
35644692,2023-03-01,0,0,,,,
35970671,2023-05-01,20,20,,,,
39315830,2023-06-01,"0,01","0,01",,,,
37424430,2023-05-01,"0,38","0,38",,,,
36196376,2023-05-01,"103,83","44,33",,,,
38168561,2023-04-01,0,"37,61",,,,
36471482,2023-03-01,"42,42","761,1",,,,
38566280,2023-04-01,,0,,,,
37977347,2023-05-01,0,0,,,,
36235944,2023-04-01,"452,92","552,92",,,,
36124852,2023-03-01,0,0,,,,
38049729,2023-04-01,55,"-2,41",,,,
36674475,2023-03-01,"8107,39","318,43",,,,
35941137,2023-03-01,0,0,,,,
40229509,2023-06-01,"126,12","72,12",,,,
36398133,2023-04-01,2415,"700,77",,,,
36634503,2023-03-01,0,"2,43",,,,
38135588,2023-03-01,,"1,52",,,,
36103798,2023-02-01,1,1,,,,
38201174,2023-04-01,0,0,,,,
37019378,2023-05-01,0,"3,87",,,,
38464824,2023-04-01,,4,,,,
35481095,2023-03-01,"0,96","121,68",,,,
36188114,2023-03-01,20,"970,97",,,,
36142028,2023-02-01,,"27,16",,,,
35356285,2023-06-01,"76039,08","76077,05",,,,
41078911,2023-06-01,,0,,,,
41190474,2023-06-01,,"0,79",,,,
39496677,2023-05-01,,12,,,,
35408254,2023-03-01,0,0,,,,
36601998,2023-03-01,"8,11","0,05",,,,
35886127,2023-05-01,"167,6","3,51",,,,
41195470,2023-06-01,,0,,,,
36198454,2023-03-01,"255,68",0,,,,
35726884,2023-04-01,"131,98","87,38",,,,
40764353,2023-06-01,,"1,08",,,,
38908487,2023-06-01,"7,91","0,17",,,,
39198007,2023-04-01,,0,,,,
37473512,2023-05-01,"2810,86","5894,55",,,"11,07","3185,84"
36432939,2023-06-01,0,"0,41",,,,
39516964,2023-05-01,,420,,,,
39285321,2023-04-01,,20,,,,
39757624,2023-06-01,0,0,,,,
39502444,2023-06-01,"0,45","0,44",,,,
40480659,2023-06-01,,0,,,,
37110484,2023-04-01,0,"39,62",,,,
36264730,2023-05-01,"6,02","10,19",,,,
35499031,2023-03-01,20,20,,,,
35512425,2023-04-01,20,20,,,,
37983810,2023-05-01,0,0,,,,
40224466,2023-06-01,0,0,,,,
39286135,2023-06-01,"-132,13","0,84",,,,
40536604,2023-06-01,,"264,43",,,,
38038447,2023-06-01,20,20,,,,
37055592,2023-04-01,"0,01","0,01",,,,
36011835,2023-01-01,,12,,,,
37615945,2023-03-01,,0,,,,
36834578,2023-06-01,"0,47","0,47",,,,
36570991,2023-06-01,0,0,,,,
37371926,2023-06-01,"713,32","590,49",,,,
37404858,2023-06-01,0,0,,,,
38260450,2023-03-01,,0,,,,
36290334,2023-04-01,"421,28","171,04",,,,
38126838,2023-04-01,20,20,,,,
35482497,2023-06-01,20,20,,,,
36039809,2023-03-01,"10,71",0,,,,
36780006,2023-05-01,"185,67","339,82",,,,
37260767,2023-04-01,0,0,,,,
38915945,2023-05-01,20,"23,42",,"23,42",,
40706590,2023-06-01,,"20,03",,,,"20,03"
36174636,2023-04-01,"1115,56","809,35",,,,
38190008,2023-04-01,"132,62","8,09",,,,
41052687,2023-06-01,,"0,81",,,,
40855805,2023-06-01,,"47,5",,,,
38836616,2023-06-01,"60,77","60,77",,,,
35658353,2023-06-01,0,0,,,,
37622477,2023-04-01,0,0,,,,
38223190,2023-04-01,"17,55","0,11",,,,
37756190,2023-04-01,"967,07","93,35",,,,
37585918,2023-06-01,0,0,,,,
36858203,2023-06-01,"5,7","5,04",,,,
36474924,2023-06-01,0,"-7,28",,,,
37614975,2023-04-01,"2,56",0,,,,
37046530,2023-02-01,,"549,96",,,,
40307449,2023-06-01,"199,22","295,87",,,,
39438073,2023-06-01,0,"393,12",,,,
36043148,2023-04-01,"177,66","1684,93",,,,
37952251,2023-04-01,"138,38","117,77",,,,
35843957,2023-03-01,0,0,,,,
36280260,2023-03-01,"1155,75","1039,03",,,,
36153950,2023-05-01,0,0,,,,
35517575,2023-04-01,0,0,,,,
36636134,2023-02-01,,0,,,,
35839665,2023-04-01,0,"28,94",,,,
40043469,2023-05-01,,280,,,,
37019378,2023-02-01,,"35,61",,,,
35486203,2023-02-01,0,0,,,,
38020321,2023-05-01,0,0,,,,
39446439,2023-06-01,"4,92","4,89",,,,
36136949,2023-03-01,"40,75","48,76",,,,
37751917,2023-04-01,20,20,,,,
36201850,2023-01-01,,20,,,,
38796488,2023-05-01,,"142,3",,,,
36039809,2023-01-01,,"9,89",,,,
36737147,2023-05-01,"18,96","6,69",,,,
40271691,2023-05-01,,40,,,,
40166616,2023-05-01,,"0,8",,,,
36887093,2023-06-01,0,0,,,,
40090873,2023-06-01,0,0,,,,
39145295,2023-05-01,,20,,,,
37125334,2023-05-01,"220,21","220,21",,,,
38136808,2023-06-01,"16,49","9,7",,,,
37404006,2023-06-01,"180,25","149,05",,,,
38912635,2023-06-01,"26,19","26,19",,,,
36525322,2023-06-01,1092,736,,,,
36143425,2023-03-01,0,0,,,,
37263721,2023-02-01,,0,,,,
37796211,2023-04-01,,"0,16",,,,
37754692,2023-04-01,0,0,,,,
39975245,2023-05-01,,"0,17",,,,
40455569,2023-06-01,,"0,09",,,,
37792314,2023-04-01,28,"10,84",,,,
37014607,2023-05-01,"186,93","187,16",,,,
35903285,2023-04-01,"29,43","3,28",,,,
39460137,2023-05-01,,0,,,,
35858024,2023-05-01,0,"1,72",,,,
37426201,2023-04-01,"11461,74","8083,65",,,,
35518317,2023-03-01,0,0,,,,
35886532,2023-05-01,"65,16","0,88",,,,
35901420,2023-01-01,,0,,,,
37459740,2023-04-01,0,"2,17",,,,
38354324,2023-05-01,4,"1,95",,,,
37904651,2023-05-01,"470,55","398,16",,,,
35844973,2023-05-01,0,0,,,,
38413643,2023-05-01,"725,91","352,02",,,,
35501040,2023-05-01,0,0,,,,
36711716,2023-04-01,20,0,,,,
36136949,2023-02-01,0,"40,73",,,,
35965844,2023-04-01,"18,03","62,05",,,,
36504161,2023-03-01,0,0,,,,
40721467,2023-06-01,,"0,79",,,,
37399862,2023-04-01,0,0,,,,
36360554,2023-03-01,"17,74","108,06",,,,
35745693,2023-06-01,0,0,,,,
36474832,2023-06-01,"317,62","29,43",,,,
36534437,2023-05-01,0,154,,,,
40076215,2023-06-01,0,"39,79",,,,
37684384,2023-03-01,,35,,,,
36325036,2023-04-01,"456,96","12,84",,,,
37161002,2023-04-01,"4,25","0,5",,,,
35387411,2023-03-01,"657,31","709,98",,,,
35779788,2023-03-01,5,5,,,,
36108332,2023-05-01,0,0,,,,
38025186,2023-03-01,,"42,14",,,,
37049082,2023-03-01,"10,5","7,5",,,,
35948869,2023-04-01,"7,5","7,5",,,,
37312007,2023-04-01,"195,31","3,37",,,,
36287614,2023-04-01,"704,72","549,59",,,,
36483362,2023-04-01,"1,2","1,2",,,,
35806796,2023-01-01,,"32,21",,,,
39929309,2023-05-01,,20,,,,
36953897,2023-03-01,20,"216,26",,,,
36481881,2023-02-01,,"0,56",,,,
37099023,2023-04-01,"13541,77","21681,14",,,,
37246249,2023-02-01,,100,,,,
39614522,2023-05-01,,"87,93",,,,
36331623,2023-01-01,,0,,,,
36297581,2023-03-01,"1176,31","824,06",,,,
38090654,2023-03-01,,0,,,,
40570815,2023-06-01,,0,,,,
40684269,2023-06-01,,5,,,,
37012119,2023-06-01,"85,02","101,72",,,,
37832854,2023-06-01,10016,0,,,,
38040074,2023-04-01,"0,84","0,84",,,,
38524877,2023-06-01,"2,42","0,51",,,,
39171331,2023-06-01,0,"-21,88",,,,
35849050,2023-06-01,20,20,,,,
35663911,2023-06-01,"36,65","2027,15",,,,
40627455,2023-06-01,,"86,72",,,,
38561205,2023-04-01,,0,,,,
35839197,2023-05-01,"14,68","14,68",,,,
35806628,2023-03-01,13,"4,59",,,,
37860412,2023-05-01,20,20,,,,
36582206,2023-02-01,,"1000,18",,,,
39659903,2023-05-01,,"3507,81",,,,
36322796,2023-01-01,,"0,07",,,,
35973451,2023-05-01,"0,01","0,01",,,,
37720434,2023-06-01,"121,5","62,19",,,,
40506481,2023-06-01,,0,,,,
37860895,2023-04-01,"342,33","12,11",,,,
36634361,2023-03-01,33,33,,,,
36340435,2023-03-01,0,"14,41",,,,
36631850,2023-04-01,"26,99","26,86",,,,
38327083,2023-06-01,"343,17","113,09",,,,
37487229,2023-04-01,"3,5","0,01",,,,
38301255,2023-04-01,,100,,,,
37477756,2023-04-01,0,0,,,,
38029939,2023-04-01,,"1,67",,,,
36523031,2023-04-01,0,0,,,,
35521480,2023-04-01,0,0,,,,
37385536,2023-03-01,,"0,5",,,,
36499051,2023-04-01,"4,8",0,,,,
36497507,2023-05-01,0,"-0,34",,,,
36992369,2023-02-01,,"1695,69",,,,
36127033,2023-05-01,0,0,,,,
36108743,2023-05-01,"0,97","0,97",,,,
37048823,2023-04-01,245,"68,14",,,,
37307087,2023-05-01,"2,86","2,86",,,,
38468576,2023-05-01,0,0,,,,
35831308,2023-03-01,"100,37","173,59",,,,
36608052,2023-02-01,,"2,11",,,,
35683652,2023-04-01,"2,82","8,48",,,,
38492788,2023-06-01,0,0,,,,
36330568,2023-04-01,,"0,01",,,,
39840715,2023-05-01,,0,,,,
36915606,2023-05-01,0,0,,,,
36410721,2023-05-01,"2,76","2,76",,,,
39336151,2023-05-01,0,0,,,,
35650214,2023-04-01,"91,76",4,,,,
36043148,2023-01-01,,"18,01",,,,
37045519,2023-03-01,0,0,,,,
35772876,2023-05-01,"175,4","175,4",,,,
36424575,2023-02-01,,0,,,,
39089538,2023-05-01,"0,01",0,,,,
39110300,2023-04-01,,"1373,41",,,,
35901420,2023-05-01,"7619,04","13101,78",,,,
38027089,2023-05-01,"2710,43","2719,41",,,,
35695777,2023-02-01,"57,03","19,1",,,,
36321474,2023-04-01,11,"858,04",,,,
40218270,2023-05-01,,25000,,,,
37191374,2023-03-01,,20,,,,
36031417,2023-05-01,"152,75","83,08",,,,
37798466,2023-04-01,0,0,,,,
36768879,2023-03-01,20,20,,,,
35684741,2023-03-01,"351,46","278,69",,,,
38279194,2023-05-01,,"201,39",,,,
37749332,2023-04-01,"131,02","141,74",,,,
37559115,2023-03-01,,"180,49",,,,
37625568,2023-04-01,"108,41","0,64",,,,
37014607,2023-03-01,"118,17","187,35",,,,
40904245,2023-06-01,,20,,,,
40669273,2023-06-01,,"88,94",,,,
38412420,2023-06-01,"1769,09","806,39",,,,
36140305,2023-01-01,,"434,8",,,,
36497507,2023-04-01,"2,1",0,,,,
36158780,2023-05-01,0,0,,,,
37779864,2023-03-01,,"7,64",,,,
38500441,2023-05-01,"69,86","3792,33",,,,
37452585,2023-05-01,0,0,,,,
38281632,2023-04-01,20,20,,,,
35663888,2023-05-01,0,0,,,,
38782917,2023-05-01,,5,,,,
36123465,2023-04-01,"2416,7",0,,,,
36778832,2023-06-01,0,"20,56",,,,
39823676,2023-06-01,20,20,,,,
37386528,2023-03-01,,0,,,,
37478951,2023-03-01,,"24,33",,,,
35838958,2023-03-01,"1017,74","1017,59",,,,
38027505,2023-03-01,,"16,76",,,,
36343947,2023-03-01,"885,12","327,47",,,,
36197962,2023-05-01,0,0,,,,
40189408,2023-06-01,0,"3,52",,,,
39653363,2023-06-01,"418,54","85,05",,,,
38740942,2023-05-01,0,"31,73",,,,
36671274,2023-05-01,0,0,,,,
39046473,2023-04-01,,20,,,,
39893556,2023-05-01,,"36,48",,,,
40200721,2023-05-01,,"11,32",,,,
39773380,2023-05-01,,"35,14",,,,
36544608,2023-02-01,,"15,41",,,,
37875274,2023-03-01,,"484,54",,,,
38626323,2023-05-01,0,0,,,,
35397528,2023-02-01,0,0,,,,
36305289,2023-01-01,,0,,,,
38558820,2023-06-01,20,20,,,,
41135327,2023-06-01,,5,,,,
38593711,2023-06-01,"12,47","12,38",,,,
41227163,2023-06-01,,"500,3",,,,
37980942,2023-04-01,20,20,,,,
40342003,2023-06-01,0,"11,55",,,,
35805939,2023-05-01,20,20,,,,
37019378,2023-04-01,0,"180,49",,,,
37025517,2023-05-01,"22,32","152,44",,,,
35870126,2023-03-01,0,0,,,,
36318575,2023-05-01,0,0,,,,
38710208,2023-05-01,0,0,,,,
35499031,2023-01-01,,20,,,,
40020657,2023-05-01,,"0,24",,,,
37750294,2023-03-01,,0,,,,
37083914,2023-02-01,,"468,47",,"348,95",,
36190838,2023-01-01,,10,,,,
36886180,2023-02-01,,"166,72",,,,
35862175,2023-04-01,"4,34","11,7",,,,
37996637,2023-05-01,"3,71","3,71",,,,
36707727,2023-03-01,0,0,,,,
37050997,2023-04-01,0,0,,,,
35843758,2023-05-01,"8,28",0,,,,
40492404,2023-06-01,,"24,44",,,,
37420318,2023-05-01,0,0,,,,
36566629,2023-05-01,0,0,,,,
38085242,2023-05-01,"4738,05","4727,58",,,,
35763403,2023-02-01,,0,,,,
39765401,2023-05-01,,"170,7",,,,
37350084,2023-03-01,20,"1,2",,,,
35490245,2023-01-01,,"81,24",,,,
36155295,2023-06-01,0,0,,,,
39725726,2023-06-01,0,0,,,,
38966715,2023-04-01,,10,,,,
35559705,2023-05-01,0,0,,,,
37633588,2023-05-01,"20,81","20,36",,,,
38391811,2023-04-01,20,20,,,,
39776588,2023-05-01,,"27,17",,,,
38953709,2023-05-01,0,0,,,,
39246434,2023-05-01,"17,57","0,8",,,,
36506262,2023-02-01,,0,,,,
36753450,2023-03-01,"1613,1",0,,,,
37975978,2023-04-01,"392,6","228,64",,,,
35903291,2023-05-01,"0,48",0,,,,
36826280,2023-03-01,0,0,,,,
37544095,2023-04-01,"1,21","1,21",,,,
38040074,2023-05-01,"0,84","0,84",,,,
38574442,2023-04-01,,"99,24",,,,
35380629,2023-01-01,,"1168,41",,,,
38130825,2023-05-01,0,0,,,,
39733164,2023-05-01,,"8,94",,,,
38225628,2023-04-01,"201,02","15,12",,,,
36027135,2023-04-01,220,220,,,,
39580083,2023-06-01,"1342,64","4640,84",,,,
35895570,2023-01-01,,0,,,,
37255319,2023-04-01,0,0,,,,
37194618,2023-04-01,"646,96","174,07",,,,
36581210,2023-03-01,"175,52","171,02",,,,
38841868,2023-05-01,,"36,17",,,,
36405084,2023-04-01,4,"7,5",,,,
37691849,2023-03-01,,"1,74",,,,
36358252,2023-02-01,20,20,,,,
36445837,2023-05-01,0,0,,,,
39759384,2023-05-01,,50,,,,
38107713,2023-05-01,0,0,,,,
35424910,2023-04-01,"214,89",0,,,,
38834014,2023-04-01,,"370,26",,,,
37042865,2023-05-01,,"10,92",,"10,92",,
37049082,2023-04-01,"7,5","7,5",,,,
40255594,2023-05-01,,"81,61",,,,
35442425,2023-03-01,"476,31","209,72",,,,
37802553,2023-03-01,,0,,,,
38363341,2023-04-01,0,0,,,,
36443220,2023-03-01,0,0,,,,
36544107,2023-02-01,,0,,,,
36219485,2023-01-01,,"34,35",,,,
37347063,2023-04-01,0,0,,,,
36448166,2023-03-01,0,0,,,,
36327404,2023-04-01,"114,12","391,57",,,,
39065800,2023-05-01,"7042,17","738,51",,,,
37545423,2023-03-01,,0,,,,
35870126,2023-04-01,0,0,,,,
38007911,2023-04-01,0,0,,,,
36477919,2023-03-01,"1004,43","175,54",,,,
36965524,2023-03-01,0,0,,,,
36828904,2023-02-01,,0,,,,
35843758,2023-02-01,"-6,65","0,94",,,,
37750294,2023-05-01,0,0,,,,
35727681,2023-02-01,0,0,,,,
36521305,2023-03-01,"30,74","392,14",,,,
38573835,2023-05-01,0,0,,,,
37655812,2023-03-01,,0,,,,
37762651,2023-04-01,0,0,,,,
36730017,2023-04-01,0,0,,,,
38111267,2023-03-01,,0,,,,
35577851,2023-03-01,20,20,,,,
37174071,2023-03-01,0,"46,38",,,,
36863408,2023-04-01,0,0,,,,
37291293,2023-03-01,200,"144,1",,,,
38489433,2023-04-01,,"14309,8",,,,
36647442,2023-02-01,,5,,,,
39286135,2023-04-01,,"17,5",,,,
35862175,2023-05-01,"19,1","128,05",,,,
38926245,2023-05-01,0,0,,,,
37976706,2023-05-01,0,0,,,,
38500441,2023-04-01,,"69,86",,,,
36335293,2023-02-01,20,13,,,,
35978783,2023-01-01,,200,,,,
37517992,2023-03-01,,"8,09",,,,
35941137,2023-05-01,0,0,,,,
35810372,2023-05-01,50000,50000,,,,
38100795,2023-05-01,,0,,,,
38419146,2023-05-01,"160,1","323,31",,,,
36160273,2023-04-01,"182,67","182,21",,,,
38532001,2023-05-01,20,20,,,,
35838958,2023-05-01,"1017,57","1017,19",,,,
38730768,2023-04-01,,"262,69",,,,
38498684,2023-04-01,,0,,,,
37139671,2023-05-01,"75,25","0,28",,,,
36057782,2023-05-01,0,0,,,,
37272537,2023-03-01,,"14442,17",,,,
39065800,2023-04-01,,"7000,96",,,,
38970653,2023-04-01,,"920,64",,,,
37830301,2023-04-01,100,300,,,,
39228062,2023-04-01,,22,,,,
35854576,2023-05-01,0,0,,,,
38522255,2023-05-01,0,0,,,,
37591248,2023-03-01,,0,,,,
35882150,2023-04-01,0,0,,,,
37647830,2023-05-01,0,0,,,,
39017285,2023-04-01,,"0,95",,,,
38363887,2023-05-01,20,20,,,,
36765789,2023-04-01,0,0,,,,
36252931,2023-05-01,0,0,,,,
38210874,2023-03-01,,0,,,,
40234969,2023-05-01,,"0,5",,,,
37347063,2023-03-01,,0,,,,
36686354,2023-03-01,"6,26","0,52",,,,
37128828,2023-05-01,"0,2","102,2",,,,
36117632,2023-05-01,0,0,,,,
35481864,2023-01-01,,"26,33",,,,
36868140,2023-05-01,"39,42","0,54",,,,
36692692,2023-02-01,,"58,6",,,,
36436579,2023-03-01,0,0,,,,
36291421,2023-04-01,"50,92","22,47",,,,
36011835,2023-04-01,12,12,,,,
39080503,2023-05-01,25,0,,,,
37365031,2023-04-01,20,20,,,,
38245966,2023-05-01,0,"0,01",,,,
35886532,2023-01-01,,"136,41",,,,
36885472,2023-02-01,,20,,,,
36756997,2023-02-01,,0,,,,
37935996,2023-05-01,"194,7","547,24",,,,
37086613,2023-05-01,0,0,,,,
36351085,2023-04-01,"69,99","37,94",,,,"37,94"
37481686,2023-05-01,20,20,,,,
36315262,2023-03-01,0,0,,,,
35488528,2023-02-01,0,0,,,,
37507582,2023-03-01,,0,,,,
36337684,2023-03-01,"47,98","7,62",,,,
37897139,2023-04-01,150,"299,26",,,,
38137998,2023-03-01,,0,,,,
38581251,2023-06-01,"365,99","505,13",,,,
38625130,2023-06-01,"262,68","37,41",,,,
38558770,2023-04-01,,0,,,,
38107713,2023-04-01,0,0,,,,
35713229,2023-01-01,,"0,01",,,,
37855357,2023-03-01,,0,,,,
38088365,2023-05-01,"23,38","57,83",,"0,17",,"7,66"
35747348,2023-04-01,,"23,5",,,,
39906418,2023-05-01,,"128,13",,,,
38449097,2023-05-01,0,0,,,,
39737987,2023-05-01,,"17,19",,,,
35944280,2023-01-01,,20,,,,
36773926,2023-05-01,"0,53","0,53",,,,
36360191,2023-04-01,"2614,63","2752,21",,,,
37697088,2023-05-01,"474,71","464,42",,,,
38974272,2023-06-01,"1439,34","1357,12",,,,
36920588,2023-02-01,,259,,,,
37936665,2023-04-01,0,0,,,,
36475269,2023-02-01,,"195,73",,,,
37429528,2023-05-01,"15,9","34,97",,,,
37838665,2023-05-01,0,"0,03",,,,
37052872,2023-03-01,0,0,,,,
36331252,2023-06-01,0,0,,,,
36895540,2023-04-01,0,0,,,,
35908660,2023-02-01,0,20,,,,
36650374,2023-02-01,,"2,05",,,,
37055592,2023-03-01,0,"0,01",,,,
36197206,2023-02-01,"5998,27","2919,45",,,,
37925675,2023-03-01,,0,,,,
39932324,2023-05-01,,10,,,,
35394067,2023-02-01,25,25,,,,
38352241,2023-06-01,"11671,69","11671,69",,,,
40021463,2023-06-01,0,0,,,,
36247187,2023-04-01,"616,5","44,8",,,,
35750976,2023-05-01,"10,08","10,24","10,08","10,24",,
38970450,2023-05-01,0,0,,,,
41195690,2023-06-01,,50,,,,
37946630,2023-06-01,"96,88","16,88",,,,
35572406,2023-06-01,0,0,,,,
37370821,2023-05-01,0,0,,,,
39614577,2023-06-01,,0,,,,
38915945,2023-04-01,,20,,,,
36695963,2023-05-01,20,20,,,,
